,Unnamed: 0,group,file,guid_count,body
6962,1088,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Премьерстрой 30.05.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6963,1019,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Евракор_31.03.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6964,1050,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\5. Сводка_СМГ_ обустройство АРГОС 30.04.2019 (проект 866).xlsb,1,['идентификатор guid ']
6965,1021,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Евракор_31.03.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
6966,1022,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по обустройству_Премьерстрой_31.03.2019 (Проект 1376).xlsb,1,['идентификатор guid ']
6967,1064,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по проекту Газопровод_Евракор_30.04.2019.xlsb,1,['идентификатор guid ']
6968,1063,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.04.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6969,1062,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.04.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6970,1087,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Евракор_30.05.2019 (Фаза 2).xlsb,1,['идентификатор guid ']
6971,1120,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_Премьерстрой_30.06.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6972,1061,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Премьерстрой_30.04.2019 (проект 866).xlsb,1,['идентификатор guid ']
6973,1119,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_Евракор_30.06.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
6974,1060,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Премьерстрой_30.04.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6975,1023,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Премьерстрой_31.03.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6976,1024,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Премьерстрой_31.03.2019 (проект 866).xlsb,1,['идентификатор guid ']
6977,979,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\12. Декабрь\31.12.2019\Сводка СМР по ЦПС-1 этап 31.12.2019.xlsb,1,['идентификатор guid ']
6978,1114,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (фаза-2).xlsb,1,['идентификатор guid ']
6979,1113,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (проект 866).xlsb,1,['идентификатор guid ']
6980,1112,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (проект 853).xlsb,1,['id']
6981,1035,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМР МНГИ База ГСМ 31.03.2019.xlsb,1,['идентификатор guid ']
6982,1095,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ_энергетика_ Евракор_30.05.2019 11-1602.2.xlsb,1,['идентификатор guid ']
6983,1055,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Евракор_30.04.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6984,1100,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМР МНГИ База ГСМ 30.05.2019.xlsb,1,['идентификатор guid ']
6985,1099,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМР МНГИ 2,3 этап 30.05.2019.xlsb",1,['идентификатор guid ']
6986,1098,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ_энергетика_ПС_30.05.2019 1376.xlsb,1,['идентификатор guid ']
6987,1054,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Евракор_30.04.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6988,1044,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (проект 866).xlsb,1,['идентификатор guid ']
6989,1045,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (фаза-2 К301).xlsb,1,['идентификатор guid ']
6990,1053,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Евракор_30.04.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6991,1046,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\1. Сводка СМГ по обустройству_АРГОС-Прометей_30.04.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6992,1051,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\6. Сводка_СМГ_ обустройство АРГОС 30.04.2019 (проект 853).xlsb,1,['id']
6993,1097,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ_энергетика_ПС_30.05.2019 11-1602.2.xlsb,1,['идентификатор guid ']
6994,1047,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\2. Сводка_СМГ по обустройству АРГОС 30.04.2019 (проект 108.17 - КП№112).xlsb,1,['идентификатор guid ']
6995,1048,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\3. Сводка_СМГпо обустройству АРГОС 30.04.2019 (фаза-2 К301).xlsb,1,['идентификатор guid ']
6996,1049,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\4. Сводка_СМГ_ обустройство АРГОС 30.04.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
6997,1103,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМР ПремьерСтрой ППиТБО 30.05.2019.xlsx,1,['идентификатор guid ']
6998,1086,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Евракор_30.05.2019 (проект 866).xlsb,1,['идентификатор guid ']
6999,1104,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМР ПремьерСтрой РЭБ СП 30.05.2019.xlsb,1,['идентификатор guid ']
7000,1108,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству Премьерстрой 30.06.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7001,1111,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
7002,1090,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Премьерстрой_30.05.2019 (проект 866).xlsb,1,['идентификатор guid ']
7003,1091,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.05.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7004,1057,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Евракор_30.04.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
7005,1092,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.05.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7006,1038,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМР ПремьерСтрой ППиТБО 31.03.2019.xlsb,1,['идентификатор guid ']
7007,1056,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ по Обустройству_Евракор_30.04.2019 (проект 866).xlsb,1,['идентификатор guid ']
7008,1110,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7009,1039,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМР ПремьерСтрой РЭБ СП 31.03.2019.xlsb,1,['идентификатор guid ']
7010,1109,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству_Аргос_ 30.06.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7011,1040,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7012,1041,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7013,1093,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.05.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7014,1042,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
7015,1043,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка_СМГ_ обустройство АРГОС 31.03.2019 (проект 853).xlsb,1,['id']
7016,1107,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по обустройству Премьерстрой 30.06.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7017,1066,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ_энергетика_Евракор_30.04.2019_(Проект 1602).xlsb,1,['идентификатор guid ']
7018,1020,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Евракор_31.03.2019 (проект 866).xlsb,1,['идентификатор guid ']
7019,1017,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Евракор_31.03.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7020,1076,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМР ПремьерСтрой РЭБ СП 30.04.2019.xlsb,1,['идентификатор guid ']
7021,991,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Евракор_28.02.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
7022,1134,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМР ПремьерСтрой ППиТБО 30.06.2019.xlsb,1,['идентификатор guid ']
7023,1075,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМР ПремьерСтрой ППиТБО 30.04.2019.xlsx,1,['идентификатор guid ']
7024,992,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Премьерстрой_28.02.2019 (Проект 1376).xlsb,1,['идентификатор guid ']
7025,993,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Премьерстрой_28.02.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7026,1135,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМР ПремьерСтрой РЭБ СП 30.06.2019.xlsb,1,['идентификатор guid ']
7027,994,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Премьерстрой_28.02.2019 (проект 866).xlsb,1,['идентификатор guid ']
7028,1131,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМР МНГИ База ГСМ 30.06.2019.xlsb,1,['идентификатор guid ']
7029,1130,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМР МНГИ 2,3 этап 30.06.2019.xlsb",1,['идентификатор guid ']
7030,996,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по проекту Газопровод_Евракор_28.02.2019.xlsb,1,['идентификатор guid ']
7031,997,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по проекту КС с УПГ_Премьерстрой_28.02.2019.xlsb,1,['идентификатор guid ']
7032,1083,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Евракор_30.05.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7033,1018,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\3. Март\31.03.2019\Сводка СМГ по Обустройству_Евракор_31.03.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7034,995,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_СтройПроектСервис_28.02.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7035,1129,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ энергетика ПС 11-1602.2 30.06.2019..xlsb,1,['идентификатор guid ']
7036,990,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Евракор_28.02.2019 (проект 866).xlsb,1,['идентификатор guid ']
7037,989,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Евракор_28.02.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7038,1140,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по обустройству Аргос 31.07.2019 (проект 853).xlsb,1,['id']
7039,1079,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Аргос_ 30.05.2019 (проект 853).xlsb,1,['id']
7040,1139,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по обустройству Аргос 31.07.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
7041,1078,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Аргос_ 30.05.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
7042,1081,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Аргос_ 30.05.2019 (фаза-2).xlsb,1,['идентификатор guid ']
7043,982,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\12. Декабрь\31.12.2019\СМГ по объекту Газопровод_Евракор_КТП-5_31.12.2019.xlsb,1,['идентификатор guid ']
7044,1136,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка ПремьерСтрой пандус (поз.1.9) 31.07.2019.xlsb,1,['идентификатор guid ']
7045,983,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\12. Декабрь\31.12.2019\СМГ по объекту Газопровод_Евракор_КТП-7_31.12.2019.xlsb,1,['идентификатор guid ']
7046,1077,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Аргос_ 30.05.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7047,986,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ МНГИ БГСМ 23 этап 28.02.2019.xlsb,1,['идентификатор guid ']
7048,1138,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по обустройству Аргос 31.07.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7049,987,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Евракор_28.02.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7050,1137,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по обустройству Аргос 31.07.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7051,988,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ по Обустройству_Евракор_28.02.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7052,1082,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по обустройству_Аргос_30.05.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7053,998,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика Еврокор_ПС9 ВЛ35_28.02.2019  Проект 1375.xlsb,1,['идентификатор guid ']
7054,1096,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ_энергетика_ПС_30.05.2019 108.17.xlsb,1,['идентификатор guid ']
7055,1126,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по проекту КС с УПГ Премьерстрой 30.06.2019.xlsb,1,['идентификатор guid ']
7056,1084,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Евракор_30.05.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7057,1007,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМР ПремьерСтрой ППиТБО 28.02.2019.xlsb,1,['идентификатор guid ']
7058,1068,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ_энергетика_ПС_30.04.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7059,1125,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.06.2019 (проект 866).xlsb,1,['идентификатор guid ']
7060,999,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика_ПСД_28.02.2019 (проект 108)..xlsb,1,['идентификатор guid ']
7061,1127,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ энергетика Евракор 11-1602.2 30.06.2019.xlsb,1,['идентификатор guid ']
7062,1009,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7063,1010,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7064,1067,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ_энергетика_ПС_30.04.2019 (проект 108).xlsb,1,['идентификатор guid ']
7065,1070,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ_энергетика_ПС_30.04.2019_(проект 1602).xlsb,1,['идентификатор guid ']
7066,1011,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (проект 29-16).xlsb,1,['идентификатор guid ']
7067,1003,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика_ПСД_28.03.2019 (проект 11-1602.2).xlsb,1,['идентификатор guid ']
7068,1008,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМР ПремьерСтрой РЭБ СП УЭЦН 28.02.2019.xlsb,1,['идентификатор guid ']
7069,1002,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика_ПСД_28.02.2019 (проект 866).xlsb,1,['идентификатор guid ']
7070,1124,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.06.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7071,1085,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по Обустройству_Евракор_30.05.2019 (проект 2916).xlsb,1,['идентификатор guid ']
7072,1128,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ энергетика ПС 108.17 30.06.2019.xlsb,1,['идентификатор guid ']
7073,1123,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.06.2019 (проект 1376).xlsb,1,['идентификатор guid ']
7074,1013,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (проект 866).xlsb,1,['идентификатор guid ']
7075,1014,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (фаза-2 К301).xlsb,1,['идентификатор guid ']
7076,1001,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика_ПСД_28.02.2019 (проект 2916)..xlsb,1,['идентификатор guid ']
7077,1000,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка СМГ_энергетика_ПСД_28.02.2019 (проект 1376)..xlsb,1,['идентификатор guid ']
7078,1071,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМР МНГИ 2,3 этап 30.04.2019.xlsb",1,['идентификатор guid ']
7079,1072,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМР МНГИ База ГСМ 30.04.2019.xlsb,1,['идентификатор guid ']
7080,1122,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.06.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
7081,1121,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\6. Июнь\30.06.2019\Сводка СМГ по Обустройству_Премьерстрой_30.06.2019 (проект 866).xlsb,1,['идентификатор guid ']
7082,1012,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\2. Февраль\28.02.2019\Сводка_СМГ_ обустройство АРГОС 28.02.2019 (проект 853).xlsb,1,['id']
7083,1069,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\4. Апрель\30.04.2019\Сводка СМГ_энергетика_ПС_30.04.2019 (проект 866).xlsb,1,['идентификатор guid ']
7084,1545,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2021\04. Апрель\30.04.2021\Сводка по БГСМ - 2,3 этап 30.04.2021.xlsb",2,"['идентификатор guid ', 'совпадение id']"
7085,1094,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\5. Май\30.05.2019\Сводка СМГ по проекту КС с УПГ Премьерстрой 30.05.2019.xlsb,2,"['прокладка кабелья utp-6 4х2х055 solid (поз31)', 'идентификатор guid ']"
7086,814,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\6. Июнь\26.06.2018\Сводка СМР Вега-Траст ВЖК 26.06.2018.xlsb,2,"['идентификатор guid ', 'wbsid']"
7087,815,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\6. Июнь\26.06.2018\Сводка СМР Инжиниринг ВЖК ПРП 26.06.2018.xlsb,2,"['идентификатор guid ', 'wbsid']"
7088,1563,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2021\04. Апрель\30.04.2021\Сводка СМР по ЦПС-2 этап 30.04.2021.xlsb,2,"['идентификатор guid ', 'совпадение id']"
7089,1562,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2021\04. Апрель\30.04.2021\Сводка СМР по УПСВ 30.04.2021.xlsb,2,"['совпадение id', 'идентификатор guid ']"
7090,816,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\6. Июнь\26.06.2018\Сводка СМР МНГИ ВЖК 26.06.2018.xlsb,2,"['идентификатор guid ', 'wbsid']"
7091,1539,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2021\03. Март\31.03.2021\Сводка СМР по УПСВ 31.03.2021.xlsb,2,"['совпадение id', 'идентификатор guid ']"
7092,1561,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2021\04. Апрель\30.04.2021\Сводка СМР по РЭБСП 30.04.2021.xlsb,2,"['идентификатор guid ', 'совпадение id']"
7095,1540,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2021\03. Март\31.03.2021\Сводка СМР по ЦПС-2 этап 31.03.2021.xlsb,2,"['совпадение id', 'идентификатор guid ']"
