,group,file,guid_count,body
6646,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\МСГ ЦПС 04 (31.07.2015).xls,1,['идентификатор guid']
6645,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\МСГ УКПГ 2015-07-31.xlsm,1,['идентификатор grid ']
6644,СМГ Н.Порт,"СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\МСГ КМС ПСП 0,4 Июль.xls",1,['идентификатор guid']
454,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Август\Сводка СМР за 30.08.2017\Сводка_СМР_энергетика_Премьерстрой_30.08.2017 (проект 866).xlsb,1,['идентификатор guid ']
6602,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-05\СГАТ СМГ Куст 3 последняя версия.xlsx,1,['идентификатор grid']
6641,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\АРГОС СМГ июль с трассовкой.xls,1,['идентификатор grid ']
6638,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ_СГАТ_ГТЭС_ПС_К5_К6_ (V_6)_Июнь (6).xlsm,1,['идентификатор grid ']
6637,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ СТГ-С  30.06.2015.xls,1,['идентификатор guid']
6636,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ ОБП 30.06.2015.xlsx,1,['идентификатор guid ']
6634,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ ЛЧ (СТГ-М) 30.06.2015.xlsx,1,['идентификатор guid ']
457,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводка СМГ ПСП Велесстрой 30.04.2017.xlsx,1,['идентификатор guid ']
6631,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ ГТЭС 96 МВт Новый Порт Июнь 2015.xlsx,1,['идентификатор guid ']
6630,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ ВЖК 30.06.2015.xlsx,1,['идентификатор guid ']
6629,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ База Сервисных Организаций от 30.06.2015.xlsx,1,['идентификатор guid']
6628,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СГАТ СМГ Куст 3.xlsx,1,['идентификатор grid']
6640,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМС СМГ.xlsm,1,['идентификатор grid ']
472,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\декабрь\Сводки СМР за 26.12.2017\Сводка СМГ МНГИ ОБП ВЖК 26.12.2017.xlsb,1,['идентификатор guid ']
6601,СМГ Н.Порт,"СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-05\МСГ КМС ПСП 0,4 Май.xls",1,['идентификатор guid']
461,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводка СМР ОБП ВЖК СМГ_30.04.2017 ССК.xlsb,1,['идентификатор guid ']
6568,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ ЛЧ (СТГМ) 31.03.2015.xlsx,1,['идентификатор guid ']
6567,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ ЛЧ  1 от 31.03.2015г..xlsx,1,['идентификатор guid ']
6566,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ КМС ПСП.xls,1,['идентификатор guid']
6565,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ ВЖК 31.03.2015г.xlsx,1,['идентификатор guid ']
6564,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ БСО от 31.03.2015г.xlsx,1,['идентификатор guid']
6563,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ - ЦПС 2 этап. СМР 31.03.2015.xlsx,1,['идентификатор grid ']
464,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводка_ СМГ _обустройство АРГОС-30 04 2017 (Проект 866).xlsb,1,['идентификатор guid ']
6561,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\НВДС Инж.подг-ка К-101 К-4 Март.xlsm,1,['идентификатор grid ']
466,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводка_СМР_обустройство Премьерстрой_30 04 2017 (Проект 866).xlsb,1,['идентификатор guid ']
6558,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\График СМГ ЦСС ПСП 5.5.xlsx,1,['идентификатор guid ']
467,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводка_СМР_энергетика_Евракор_30 04 2017_(Проект 853).xlsx,1,['индефикаторguid']
6555,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\Аргос_СМГ_Март.xls,1,['идентификатор grid ']
6554,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\Суточно-месячный ЦПС 28.02.2015.xls,1,['идентификатор guid']
469,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Апрель\Сводки СМР за 30.04.2017\Сводки_СМГ_обустройство_Евракор_30 04 2017_(Проект 866).xlsb,1,['идентификатор guid ']
6551,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\СМГ ОБП 28.02.2015.xlsx,1,['идентификатор guid']
6550,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\СМГ ЛЧ 2(СТГМ) 28.02.2015.xlsx,1,['идентификатор guid ']
6549,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\СМГ ЛЧ 1 (КМС) 28.02.2015 г..xlsx,1,['идентификатор guid ']
6548,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\СМГ ВЖК 28.02.2015.xlsx,1,['идентификатор guid']
6547,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-02\СМГ БСО ГПН февраль 2015г.xlsx,1,['идентификатор guid']
6570,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ ОБП 31.03.2015г.xlsx,1,['идентификатор guid ']
6571,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ СТГ-С 31.03.2015.xls,1,['идентификатор guid']
6573,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ ЦПС 0.4 (31 03 2015).xls,1,['идентификатор guid']
6574,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ Электростанция.xlsx,1,['идентификатор guid ']
6598,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-05\АРГОС СМГ_Май_31 05 2015.xls,1,['идентификатор grid ']
6597,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-05\31.05.15 отчёт по МСГ ЗАО КХМ проект УКПГ.xlsm,1,['идентификатор grid ']
6596,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМС СМГ апрель.xlsm,1,['идентификатор grid ']
6595,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ_СГАТ_ГТЭС_ПС_К5_К6_ (V_4)_Апрель (4).xlsm,1,['идентификатор grid ']
6594,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ ЦПС 0.4 (09 04 2015) 1.xls,1,['идентификатор guid']
6592,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ СТГ-С_ - 30.04.15.xls,1,['идентификатор guid']
6591,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ поз.101 - апрель.xlsx,1,['идентификатор guid ']
6590,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ ОБП 30.04.2015 ОБН .xlsx,1,['идентификатор guid ']
6588,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ ЛЧ (СТГМ) 30.04.2015.xlsx,1,['идентификатор guid ']
6600,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-05\МСГ КМС поз 101 Май.xlsx,1,['идентификатор guid ']
6587,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ КМС ПСП Апрель 2015.xls,1,['идентификатор guid']
6585,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ База Сервисных Организаций от 30.04.2015.xlsx,1,['идентификатор guid']
6584,СМГ Н.Порт,"СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ - ЦПС 2,3 этап. СМР 30.04.2015.xlsx",1,['идентификатор grid ']
6583,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ - ИП ЦПС 30.04.2015.xlsx,1,['идентификатор grid ']
6582,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\НВДС Инж.подг-ка К-101 К-4 Апрель-1 (5).xlsm,1,['идентификатор grid ']
6580,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\График СМГ ЦСС ПСП 5 5 Апрель.xlsx,1,['идентификатор guid ']
6578,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\Аргос_СМГ_Апрель  30 04 15.xls,1,['идентификатор grid ']
6577,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМС_СМГ_Март.xlsm,1,['идентификатор grid ']
6576,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ_СГАТ_ГТЭС_ПС_К5_К6__(V_3)_Март.xlsm,1,['идентификатор grid ']
6575,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-03\СМГ-ЦПС 2 этап  ИП_31.03 2015.xlsx,1,['идентификатор grid ']
6586,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\СМГ ВЖК 30.04.2015 ОБН .xlsx,1,['идентификатор guid ']
485,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\декабрь\Сводки СМР за 26.12.2017\Сводка_СМР_энергетика_Премьерстрой_26.12.2017 (Проект 866)ПСД.xlsb,1,['идентификатор guid ']
604,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка СМР ОБП ВЖК СМГ_28.02.2017.xlsx,1,['идентификатор guid ']
6512,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\СМГ ОБП 01.12.2014.xlsx,1,['идентификатор guid']
634,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ по обустройству_ТИК_31.01.2018 (проект 866).xlsb,1,['идентификатор guid ']
635,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ ТБО ПС 31.01.2018.xlsb,1,['идентификатор guid ']
638,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМГ_ обустройство АРГОС-31.01.2018 (3-я очередь, 29-16).xlsb",1,['идентификатор guid ']
639,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМГ_ обустройство АРГОС-31.01.2018 (853 проект).xlsb,1,['id']
640,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМГ_ обустройство АРГОС-31.01.2018 (866 проект).xlsb,1,['идентификатор guid ']
641,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМР_энергетика_Премьерстрой_31.01.2018 (Проект 29-16).xlsb,1,['идентификатор guid ']
642,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМР_энергетика_Премьерстрой_31.01.2018 (Проект 853).xlsb,1,['индефикаторguid']
643,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка_СМР_энергетика_Премьерстрой_31.01.2018 (Проект 866).xlsb,1,['идентификатор guid ']
633,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ по обустройству_Премьерстрой_31.01.2018 (проект 866).xlsb,1,['идентификатор guid ']
645,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Евракор_31.10.2018 (проект 108.17).xlsb,1,['идентификатор guid ']
647,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Евракор_31.10.2018 (проект 1376).xlsb,1,['идентификатор guid ']
648,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Евракор_31.10.2018 (проект 2916).xlsb,1,['идентификатор guid ']
649,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Евракор_31.10.2018 (проект 866).xlsb,1,['идентификатор guid ']
650,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Премьерстрой_31.10.2018 (Проект 1376).xlsb,1,['идентификатор guid ']
651,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Премьерстрой_31.10.2018 (проект 2916).xlsb,1,['идентификатор guid ']
652,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Премьерстрой_31.10.2018 (проект 866).xlsb,1,['идентификатор guid ']
653,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по проекту Газопровод_Евракор_31.10.2018.xlsb,1,['идентификатор guid ']
654,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по проекту КС с УПГ_Премьерстрой_31.10.2018.xlsb,1,['идентификатор guid ']
646,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ по Обустройству_Евракор_31.10.2018 (проект 1375).xlsb,1,['идентификатор guid ']
655,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ_энергетика Премьерстрой_на 31.10.2018 (проект 108)..xlsb,1,['идентификатор guid ']
632,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ по обустройству_Евракор_31.01.2018 (проект 866).xlsb,1,['идентификатор guid ']
630,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ ОБП ВЖК ВегаТраст 31.01.2018.xlsb,1,['идентификатор guid ']
6652,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\СМГ База Сервисных Организаций от 31.07.2015.xlsx,1,['идентификатор guid']
605,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка СМР по ЦПС 28.02.17.xlsx,1,['идентификатор guid ']
606,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка СМР ПСП Велесстрой 28.02.2017.xlsx,1,['идентификатор guid ']
608,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка_СМР_обустройство_ПремьерСтрой _28 02 2017_(Проект 866).xlsx,1,['идентификатор guid ']
609,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка_СМР_энергетика_Евракор 28 02 2017_(Проект 853).xlsx,1,['индефикаторguid']
610,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка_СМР_энергетика_Евракор 28 02 2017_(Проект 866).xlsx,1,['идентификатор guid ']
611,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка_СМР_энергетика_ПремьерСтрой_ 28 02 2017_(Проект 853).xlsb,1,['индефикаторguid']
612,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка_СМР_энергетика_ПремьерСтрой_ 28 02 2017_(Проект 866).xlsx,1,['идентификатор guid ']
631,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ ОБП ВЖК ПС 31.01.2018.xlsb,1,['идентификатор guid ']
615,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка СМР ВЗ Евракор 31.01.2017.xlsx,1,['идентификатор guid ']
619,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка СМР ПСП Велесстрой 31.01.2017.xlsx,1,['идентификатор guid ']
622,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка_СМР_обустройство_ПремьерСтрой_ 31 01 2017_(Проект 866).xlsx,1,['id']
623,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка_СМР_энергетика_Евракор 31 01 2017_(Проект 853).xlsx,1,['индефикаторguid']
624,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка_СМР_энергетика_Евракор 31 01 2017_(Проект 866).xlsx,1,['индефикаторguid']
625,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка_СМР_энергетика_ПремьерСтрой _31 01 2017_(Проект 866).xlsx,1,['индефикаторguid']
626,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка_СМР_энергетика_ПремьерСтрой_ 31 01 2017_(Проект 853).xlsx,1,['индефикаторguid']
628,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ Инжиниринг ОБП ВЖК 31.01.2018.xlsb,1,['идентификатор guid ']
629,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\1. Январь\Сводки СМР за 31.01.2018\Сводка СМГ МНГИ ОБП ВЖК 31.01.2018.xlsb,1,['идентификатор guid ']
618,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Январь\Сводки СМР за 31.01.2017\Сводка СМР по ЦПС 31.01.17.xlsx,1,['идентификатор guid ']
656,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ_энергетика Премьерстрой_на 31.10.2018 (проект 1376П).xlsb,1,['идентификатор guid ']
657,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ_энергетика Премьерстрой_на 31.10.2018 (проект 2916)..xlsb,1,['идентификатор guid ']
658,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ_энергетика Премьерстрой_на 31.10.2018 (проект 853)..xlsb,1,['идентификатор guid ']
686,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ_энергетика Премьерстрой_30.11.2018 (проект 1376)..xlsb,1,['идентификатор guid ']
687,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ_энергетика Премьерстрой_30.11.2018 (проект 866)..xlsb,1,['идентификатор guid ']
688,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМР МНГИ База ГСМ, 2,3 этап 30.11.2018.xlsb",1,['идентификатор guid ']
692,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМР ПремьерСтрой ОБП РЭБ СП УЭЦН 30.11.2018.xlsb,1,['идентификатор guid ']
693,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМР ПремьерСтрой ППиТБО 30.11.2018.xlsb,1,['идентификатор guid ']
694,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМР УДС ОБП ВЖК 30.11.2018.xlsb,1,['идентификатор guid ']
695,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка_СМГ_ обустройство АРГОС 30.11.2018 (проект 1376).xlsb,1,['идентификатор guid ']
696,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка_СМГ_ обустройство АРГОС 30.11.2018 (проект 29-16).xlsb,1,['идентификатор guid ']
685,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ_энергетика Премьерстрой_30.11.2018 (проект 108)..xlsb,1,['идентификатор guid ']
697,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка_СМГ_ обустройство АРГОС 30.11.2018 (проект 853).xlsb,1,['id']
699,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка_СМГ_ обустройство АРГОС 30.11.2018 (фаза-2 К301).xlsb,1,['идентификатор guid ']
701,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Евракор_28.12.2018 (проект 108.17).xlsb,1,['идентификатор guid ']
702,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Евракор_28.12.2018 (проект 1376).xlsb,1,['идентификатор guid ']
703,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Евракор_28.12.2018 (проект 2916).xlsb,1,['идентификатор guid ']
704,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Евракор_28.12.2018 (проект 866).xlsb,1,['идентификатор guid ']
705,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Премьерстрой_28.12.2018  (Проект 1376).xlsb,1,['идентификатор guid ']
706,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Премьерстрой_28.12.2018 (проект 2916).xlsb,1,['идентификатор guid ']
707,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ по Обустройству_Премьерстрой_28.12.2018 (проект 866).xlsb,1,['идентификатор guid ']
698,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка_СМГ_ обустройство АРГОС 30.11.2018 (проект 866).xlsb,1,['идентификатор guid ']
684,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ_энергетика Еврокор_ПС9, ВЛ35(проект 1375) 30.11.2018.xlsb",1,['идентификатор guid ']
683,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по проекту КС с УПГ_Премьерстрой_30.11.2018.xlsb,1,['идентификатор guid ']
682,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по проекту Газопровод_Евракор_30.11.2018.xlsb,1,['идентификатор guid ']
659,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМГ_энергетика Премьерстрой_на 31.10.2018 (проект 866)..xlsb,1,['идентификатор guid ']
660,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМР МНГИ База ГСМ, 2,3 этап 31.10.2018.xlsb",1,['идентификатор guid ']
664,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМР ПремьерСтрой ОБП РЭБ СП УЭЦН 31.10.2018.xlsb,1,['идентификатор guid ']
665,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМР ПремьерСтрой ППиТБО 31.10.2018.xlsb,1,['идентификатор guid ']
666,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМР УДС ОБП ВЖК 31 10 2018.xlsb,1,['идентификатор guid ']
667,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка СМР_энергетика_Евракор_ПС9, ВЛ35_31.10.2018..xlsb",1,['идентификатор guid ']
668,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка_СМГ_ обустройство АРГОС 31.10.2018 (проект 1376).xlsb,1,['идентификатор guid ']
669,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка_СМГ_ обустройство АРГОС 31.10.2018 (проект 29-16).xlsb,1,['идентификатор guid ']
670,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка_СМГ_ обустройство АРГОС 31.10.2018 (проект 853).xlsb,1,['id']
671,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка_СМГ_ обустройство АРГОС 31.10.2018 (проект 866).xlsb,1,['идентификатор guid ']
